id,locationid,applicant,Facilitytype,facilitytype,cnn,full_address,address,permit,Status,status,latitude,longitude,schedule,approved,Received,expiration
526,934617,May Catering,Truck,1,2953000,BERRY ST: 03RD ST to 04TH ST (100 - 199),185 BERRY ST,17MFF-0110,EXPIRED,3,37.7763271477899,-122.391796821077,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
527,934588,May Catering,Truck,1,2478101,CESAR CHAVEZ ST: KANSAS ST to BAY SHORE BLVD \ VERMONT ST (2501 - 2625) -- SOUTH --,2501 CESAR CHAVEZ ST,17MFF-0110,EXPIRED,3,37.7489792411554,-122.402409234561,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
528,934587,May Catering,Truck,1,699001,16TH ST: OWENS ST to 07TH ST \ MISSISSIPPI ST (700 - 899),Assessors Block 8727/Lot005,17MFF-0110,EXPIRED,3,37.7655864681473,-122.393197101166,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
529,934583,May Catering,Truck,1,7166000,ILLINOIS ST: MARIPOSA ST \ TERRY A FRANCOIS BLVD to 18TH ST (600 - 699),600 ILLINOIS ST,17MFF-0110,EXPIRED,3,37.7641601282203,-122.388142262128,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
530,934516,Scotch Bonnet,Truck,1,101000,01ST ST: STEVENSON ST to END (21 - 56),50 01ST ST,17MFF-0094,EXPIRED,3,37.7901490737255,-122.398658184604,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0094&ExportPDF=1&Filename=17MFF-0094_schedule.pdf,03/16/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
531,934607,May Catering,Truck,1,792000,17TH ST: TREAT AVE to FOLSOM ST (3025 - 3099),3030 17TH ST,17MFF-0110,EXPIRED,3,37.7640381828174,-122.413757516589,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
532,934577,May Catering,Truck,1,9056000,MINNESOTA ST: 20TH ST to 22ND ST (800 - 999),900 MINNESOTA ST,17MFF-0110,EXPIRED,3,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
533,934580,May Catering,Truck,1,8234000,LE CONTE AVE: 03RD ST to KEITH ST (1039 - 1099),1098 LE CONTE AVE,17MFF-0110,EXPIRED,3,37.7194317184807,-122.398139506914,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
534,934517,Scotch Bonnet,Truck,1,9297000,MONTGOMERY ST: POST ST to SUTTER ST (1 - 99),25 MONTGOMERY ST,17MFF-0094,EXPIRED,3,37.7894866961278,-122.402467438004,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0094&ExportPDF=1&Filename=17MFF-0094_schedule.pdf,03/16/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
535,934554,"Casey's Pizza, LLC",Truck,1,12045000,SPEAR ST: MISSION ST to HOWARD ST (100 - 199),100 SPEAR ST,17MFF-0104,EXPIRED,3,37.7921505484817,-122.393999974059,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0104&ExportPDF=1&Filename=17MFF-0104_schedule.pdf,08/29/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
536,934612,May Catering,Truck,1,13693000,WISCONSIN ST: 16TH ST to 17TH ST (100 - 199),166 WISCONSIN ST,17MFF-0110,EXPIRED,3,37.7654338684827,-122.400198205294,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
537,934595,May Catering,Truck,1,5690000,FOLSOM ST: 16TH ST to ENTERPRISE ST (2000 - 2035),2000 FOLSOM ST,17MFF-0110,EXPIRED,3,37.7650271638822,-122.41550777249,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
538,453012,Tacos Santana,,2,3742000,CARROLL AVE: QUINT ST to BAY SHORE BLVD \ THORNTON AVE (2100 - 2199),2101 CARROLL AVE,13MFF-0112,EXPIRED,3,37.7302216813049,-122.402978526686,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0112&ExportPDF=1&Filename=13MFF-0112_schedule.pdf,02/07/2018 12:00:00 AM,2013-06-05,07/15/2018 12:00:00 AM
539,934616,May Catering,Truck,1,4909000,DONNER AVE: END to 03RD ST (1600 - 1699),1600 DONNER AVE,17MFF-0110,EXPIRED,3,37.7240091065402,-122.392986782578,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
540,934615,May Catering,Truck,1,517000,BRYANT ST: 11TH ST \ 13TH ST \ DIVISION ST to DIVISION ST (1300 - 1319),1300 BRYANT ST,17MFF-0110,EXPIRED,3,37.7690871267671,-122.411527667132,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
541,934585,May Catering,Truck,1,13767000,YORK ST: 18TH ST to 19TH ST (600 - 699),620 YORK ST,17MFF-0110,EXPIRED,3,37.7615718487197,-122.409444718958,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
542,934576,May Catering,Truck,1,7169000,ILLINOIS ST: 20TH ST to 22ND ST (900 - 1099),1000 ILLINOIS ST,17MFF-0110,EXPIRED,3,37.7592459190261,-122.387917376991,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
543,934591,May Catering,Truck,1,13766000,YORK ST: MARIPOSA ST to 18TH ST (500 - 599),501 YORK ST,17MFF-0110,EXPIRED,3,37.7629143116115,-122.408951161538,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
544,934624,May Catering,Truck,1,6805000,HAWES ST: INGERSON AVE to JAMESTOWN AVE (2900 - 2999),2930 HAWES ST,17MFF-0110,EXPIRED,3,37.717779453627,-122.391654765179,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
545,934573,May Catering,Truck,1,12626000,TOLAND ST: KIRKWOOD AVE to MCKINNON AVE (600 - 799),600 TOLAND ST,17MFF-0110,EXPIRED,3,37.7434400420051,-122.399932569577,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
546,934586,May Catering,Truck,1,12685000,TREAT AVE: MISTRAL ST to END (630 - 699),630 TREAT AVE,17MFF-0110,EXPIRED,3,37.7599514294279,-122.414049680224,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
547,934611,May Catering,Truck,1,2477000,CESAR CHAVEZ ST: EVANS AVE to KANSAS ST (2100 - 2550),2300 CESAR CHAVEZ ST,17MFF-0110,EXPIRED,3,37.7499452857571,-122.400420884438,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
548,934575,May Catering,Truck,1,7502000,JERROLD AVE: UPTON ST to NAPOLEON ST (2201 - 2299),2270 JERROLD AVE,17MFF-0110,EXPIRED,3,37.7461044517152,-122.400361834965,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
549,934599,May Catering,Truck,1,9504000,NAPOLEON ST: EVANS AVE \ TOLAND ST to JERROLD AVE (25 - 299),180 NAPOLEON ST,17MFF-0110,EXPIRED,3,37.7475862762565,-122.398865700796,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
550,934518,Scotch Bonnet,Truck,1,11543000,SANSOME ST: BUSH ST to PINE ST (100 - 199),115 SANSOME ST,17MFF-0094,EXPIRED,3,37.7914265413321,-122.401037856688,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0094&ExportPDF=1&Filename=17MFF-0094_schedule.pdf,03/16/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
551,934604,May Catering,Truck,1,9503000,NAPOLEON ST: SELBY ST to EVANS AVE \ TOLAND ST (1 - 98),Assessors Block 4347a/Lot004,17MFF-0110,EXPIRED,3,37.7478431533724,-122.394575214957,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
552,934621,May Catering,Truck,1,9053000,MINNESOTA ST: 04TH ST \ MARIPOSA ST to 18TH ST (500 - 599),535 MINNESOTA ST,17MFF-0110,EXPIRED,3,37.763690871096,-122.390457386016,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
553,934598,May Catering,Truck,1,1520000,26TH ST: SHOTWELL ST to VIRGIL ST (3251 - 3273),3251 26TH ST,17MFF-0110,EXPIRED,3,37.7487621514792,-122.414326828755,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
554,934622,May Catering,Truck,1,7428000,JAMESTOWN AVE: GRIFFITH ST to CORONADO ST (800 - 850),800 JAMESTOWN AVE,17MFF-0110,EXPIRED,3,37.7164430021474,-122.389937879321,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
555,934579,May Catering,Truck,1,1631000,29TH ST: DOLORES ST to CHURCH ST (200 - 299),210 29TH ST,17MFF-0110,EXPIRED,3,37.7440390986017,-122.425094186331,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
556,934602,May Catering,Truck,1,6747000,HARRISON ST: MARIPOSA ST to 18TH ST (2150 - 2198),2150 HARRISON ST,17MFF-0110,EXPIRED,3,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
557,934613,May Catering,Truck,1,10659000,POTRERO AVE: ALAMEDA ST to 15TH ST (100 - 199),100 POTRERO AVE,17MFF-0110,EXPIRED,3,37.7680758859527,-122.408289595287,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
558,934584,May Catering,Truck,1,1516000,26TH ST: TREAT AVE \ TREAT WAY to LUCKY ST (3133 - 3164),3150 26TH ST,17MFF-0110,EXPIRED,3,37.7495331145231,-122.413116536729,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
559,934603,May Catering,Truck,1,702000,16TH ST: MISSOURI ST to CONNECTICUT ST (1000 - 1099),1006 16TH ST,17MFF-0110,EXPIRED,3,37.7666898573867,-122.39718232278,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
560,934578,May Catering,Truck,1,2109000,ALABAMA ST: 16TH ST to 17TH ST (300 - 399),380 ALABAMA ST,17MFF-0110,EXPIRED,3,37.7644523927651,-122.412671891645,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
561,934555,"Casey's Pizza, LLC",Truck,1,11544000,SANSOME ST: PINE ST to CALIFORNIA ST (200 - 299),231 SANSOME ST,17MFF-0104,EXPIRED,3,37.792609401119,-122.401314905451,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0104&ExportPDF=1&Filename=17MFF-0104_schedule.pdf,08/29/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
562,934597,May Catering,Truck,1,191101,03RD ST: 22ND ST to 23RD ST (2501 - 2699) -- EAST --,2565 03RD ST,17MFF-0110,EXPIRED,3,37.7567172998371,-122.387648962993,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
563,934619,May Catering,Truck,1,5372103,EXECUTIVE PARK BLVD: CANDLESTICK COVE WAY to SANDPIPER COVE WAY \ THOMAS MELLON DR (138 - 198),150 EXECUTIVE PARK BLVD,17MFF-0110,EXPIRED,3,37.710837931141,-122.393543363013,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
564,934593,May Catering,Truck,1,697000,16TH ST: 03RD ST to 04TH ST (500 - 599),500 16TH ST,17MFF-0110,EXPIRED,3,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
565,453014,Tacos Santana,,2,7501000,JERROLD AVE: TOLAND ST to UPTON ST (2100 - 2230),2142 JERROLD AVE,13MFF-0112,EXPIRED,3,37.7445185826649,-122.398940846628,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0112&ExportPDF=1&Filename=13MFF-0112_schedule.pdf,02/07/2018 12:00:00 AM,2013-06-05,07/15/2018 12:00:00 AM
566,934552,"Casey's Pizza, LLC",Truck,1,9093000,MISSION ST: NEW MONTGOMERY ST to ANNIE ST (635 - 664),654 MISSION ST,17MFF-0104,EXPIRED,3,37.7871828477154,-122.401234808851,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0104&ExportPDF=1&Filename=17MFF-0104_schedule.pdf,08/29/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
567,934303,Yummy Hot Dogs,Push Cart,2,8749101,MARKET ST: MASON ST \ TURK ST to 06TH ST \ GOLDEN GATE AVE \ TAYLOR ST (943 - 999) -- SOUTH --,945 MARKET ST,17MFF-0063,SUSPEND,4,37.7828341636984,-122.408837940446,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0063&ExportPDF=1&Filename=17MFF-0063_schedule.pdf,03/15/2017 12:00:00 AM,2017-02-11,07/15/2018 12:00:00 AM
568,934302,Yummy Hot Dogs,Push Cart,2,8749201,MARKET ST: MASON ST \ TURK ST to 06TH ST \ GOLDEN GATE AVE \ TAYLOR ST (950 - 998) -- NORTH --,954 MARKET ST,17MFF-0063,SUSPEND,4,37.7831754207336,-122.409568315547,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0063&ExportPDF=1&Filename=17MFF-0063_schedule.pdf,03/15/2017 12:00:00 AM,2017-02-11,07/15/2018 12:00:00 AM
569,934589,May Catering,Truck,1,6746000,HARRISON ST: 17TH ST to MARIPOSA ST (2050 - 2149),2130 HARRISON ST,17MFF-0110,EXPIRED,3,37.7628149532289,-122.413211513673,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
570,934614,May Catering,Truck,1,5340000,EVANS AVE: NAPOLEON ST \ TOLAND ST to MARIN ST (2000 - 2099),2090 EVANS AVE,17MFF-0110,EXPIRED,3,37.7479549645678,-122.395797384916,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
571,934590,May Catering,Truck,1,2955000,BERRY ST: 05TH ST to 06TH ST (300 - 399),301 BERRY ST,17MFF-0110,EXPIRED,3,37.7743376663696,-122.394053286313,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
572,934519,Scotch Bonnet,Truck,1,3528000,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),430 CALIFORNIA ST,17MFF-0094,EXPIRED,3,37.7932622069231,-122.401789091363,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0094&ExportPDF=1&Filename=17MFF-0094_schedule.pdf,03/16/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
573,934605,May Catering,Truck,1,718000,16TH ST: FLORIDA ST to ALABAMA ST (2500 - 2599),2500 16TH ST,17MFF-0110,EXPIRED,3,37.7658204544832,-122.411968357912,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
574,453013,Tacos Santana,,2,7498000,JERROLD AVE: PHELPS ST to QUINT ST (1700 - 1799),1700 JERROLD AVE,13MFF-0112,EXPIRED,3,37.7424951959228,-122.391617595098,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0112&ExportPDF=1&Filename=13MFF-0112_schedule.pdf,02/07/2018 12:00:00 AM,2013-06-05,07/15/2018 12:00:00 AM
575,934553,"Casey's Pizza, LLC",Truck,1,10624001,POST ST: MONTGOMERY ST to LICK PL (1 - 40),1 POST ST,17MFF-0104,EXPIRED,3,37.788778723378,-122.402574568411,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0104&ExportPDF=1&Filename=17MFF-0104_schedule.pdf,08/29/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
576,934620,May Catering,Truck,1,9050000,MINNA ST: 10TH ST to 11TH ST (900 - 999),911 MINNA ST,17MFF-0110,EXPIRED,3,37.7743980109403,-122.415658655811,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
577,934610,May Catering,Truck,1,2477000,CESAR CHAVEZ ST: EVANS AVE to KANSAS ST (2100 - 2550),2400 CESAR CHAVEZ ST,17MFF-0110,EXPIRED,3,37.749916469391,-122.401130112212,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
578,934601,May Catering,Truck,1,6751000,HARRISON ST: 19TH ST to MISTRAL ST (2301 - 2360),2301 HARRISON ST,17MFF-0110,EXPIRED,3,37.7600996654893,-122.412375997322,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
579,934574,May Catering,Truck,1,8700000,MARIN ST: KANSAS ST to HWY 101 N ON RAMP (2500 - 2599),2525 MARIN ST,17MFF-0110,EXPIRED,3,37.7476160722331,-122.401976975724,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
580,934623,May Catering,Truck,1,12775000,ULLOA ST: WOODSIDE AVE to SYDNEY WAY (1 - 56),2 ULLOA ST,17MFF-0110,EXPIRED,3,37.7456366838808,-122.454233188657,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
581,934608,May Catering,Truck,1,3889000,CHANNEL ST: END to END (0 - 0),Assessors Block 3810/Lot008,17MFF-0110,EXPIRED,3,37.772039113525,-122.395974631586,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,12/28/2017 12:00:00 AM,2017-02-13,07/15/2018 12:00:00 AM
582,1200163,Natan's Catering,Truck,1,188101,03RD ST: 18TH ST to 19TH ST (2101 - 2199) -- EAST --,2101 03RD ST,18MFF-0091,APPROVED,2,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0091&ExportPDF=1&Filename=18MFF-0091_schedule.pdf,08/06/2018 12:00:00 AM,2018-08-06,07/15/2019 12:00:00 AM
